date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-03-08,16:55:41,multibeboxother,"พลาสติกกันกระแทก บับเบิ้ล (Air bubble)

ขนาด 0.65 x 100 เมตร
ม้วนละ  3️⃣2️⃣0️⃣ บาท

สั่งซื้อ 3 ม้วน ม้วนละ  295 บ.

5 ม้วนขึ้นไป ม้วนละ 250 บาท

ยิ่งสั่งเยอะ ยิ่งถูกลงนะค้าา

#พลาสติกกันกระแทก #บับเบิ้ล

ส่งผ่าน #lineman #Grab เช็คค่าส่งผ่านแอพค่ะ เก็บค่าส่งปลายทางได้ pic.twitter.com/82GSRsDbrh",No,,
2020-03-08,16:20:26,ceazarsea,ไปบ้านเหล่ากู๋ กินนม-นอน-เยี่ยมเหล่าม่าเสร็จ เราก็มากินนม-นอนกันต่อที่ร้านกาแฟอี๊แซน #treedaycafe อยากกินเครื่องดื่มอร่อยๆสั่งเลย #กาแฟ #ชานมไต้หวัน #เบเกอรี่ #foodpanda #lineman @ Tree Day Cafe.bkk  https://www.instagram.com/p/B9d6fgXBLj-/?igshid=jl4c96dyohb4 …,No,,
2020-03-07,21:26:38,bezteur,วันนี้สั่งอาหารผ่าน #Lineman ละคือรอนานมาก เกือบ 1 ชม.โทรไปถามร้านบอกออกมาสักพักแล้ว ดูผ่านแอปนางไปนอกเส้นทาง! คือรู้เลยว่าแอบรับออเดอร์ซ้อนแว้บส่งให้คนอื่นก่อนชัวร์ๆ โกรธ+หิวมากๆ ชั้นจะ Complain แกแน่! สุดท้ายพออาหารมาส่งก็คือรับบทนางสงสาร คนเราก็ทำมาหากินเพื่อความอยู่รอดอะเนอะ,Yes,Employee,Negative
2020-03-07,14:16:13,hazel_note,ไอ้สัสสั่งอาหารใน #Lineman ค่าส่งระยะทาง 7 กม. 105 บาททำไม่มันแพงอย่างงี้ว่ะ,Yes,Price,Negative
2020-03-07,11:38:31,zai_2231,"Line man ทำไมเข้าแล้วแอพเด้งออกตลอดเลย​ เราลบแล้วโหลดใหม่ก็ใช้ไม่ได้​ ใครเป็นมั้งไหม​อะ​
#lineman",Yes,System,Negative
2020-03-06,08:22:12,jhmay0529,คือหัวหน้าให้สั่งโจ๊ก เราก็เลยลองกด #lineman ดูราคา ว่าเดี๋ยวถึงที่ทำงานจะกดสั่ง แล้วดูสิ่งที่lineman ส่งมา เป็นน่ารักขอถึงก่อนนะแล้วจะสั่งไม่ร้องนะหนู55555555555555555555555555555555555555555555  pic.twitter.com/YJX99zLTWk,No,,
2020-03-05,12:01:41,access_route,โอยชั้นเอ็นดูและขอโทษนะคะ #lineman กำลังเลือกจะสั่งอาหาร พอดีน้องซื้อมาฝากเลยกดออกแอพ และดูนางส่งข้อความ😂 คราวหน้าน๊า  pic.twitter.com/uyE19pKSvo,No,,
2020-03-05,09:18:45,benzsasikarn,พ่อค้าแม่ค้ารายย่อยตามร้านตลาด ที่กำลังลำบาก ขายของยากในช่วงนี้ ซึ่งคนส่วนใหญ่ไม่อยากออกจากบ้าน ส่วนมากจะสั่งของหรืออาหารทางออนไลน์ พ่อค้าแม่ค้าบางคนไม่มีความรู้เรื่องนี้ ควรมีคนชี้นำ แนะนำ สอนเค้าให้เข้าระบบได้ #GrabFood #lineman #foodpanda #ผนงรจตกม,No,,
2020-03-04,20:52:41,deadlydoll66,สงสัยว่าปกติ #lineman เราสั่งอาหารแล้วได้ผิด พอเราแจ้งไปแล้วชาติไหนจะติดต่อกลับอ่ะ คือไม่เคยคอมแพลนสิ่งนี้ แต่รอบนี้ได้ผิดทั้งรายการที่กินไม่ได้ อิชุ้นต้องทำยังงายยยยย,Yes,Company,Negative
2020-03-03,17:55:35,jjmallchatuchak,"จอดฟรีเลย!!

เจเจมอลล์ จัดพื้นที่จอดรถจักรยานยนต์โดยไม่เสียค่าใช้จ่ายเพื่ออำนวยความสะดวกให้กับพนักงานรับ-ส่ง ออเดอร์จากแอปพลิชันต่าง ๆ เช่น #LINEMAN #FOODPANDA #GET #LALAMOVE #GRABFOOD เป็นต้น จุดจอดรถจะอยู่บริเวณทางขึ้นลานจอดรถสังเกตจากป้ายสัญลักษณ์ตามรูปได้เลยค่ะ pic.twitter.com/8CPKiwVbU6",No,,
2020-03-02,20:30:05,purin_galz,"ตอนแรกนี่จะสั่งข้าว แต่เจอ ค่าส่งแพง  ขนาดใส่ส่วนลดแล้ว ก็ยังแพงอยู่ดี💥 
ก็เลยกดออก ไปสั่งเจ้าอื่น
แจ้งเตือนมางี้เลยจ่ะ5555555
#LINEMAN  pic.twitter.com/wZA6wxvjht",Yes,Price,Negative
2020-03-02,13:17:38,zai23245450,กุเชื่อละวันนี้ว่าร้านอาหารหลายร้านไม่ให้เกียรติพวกพี่ๆ #foodpanda #Lineman เลย คือให้ลูกคนคนอื่นก่อนทั้งที่เค้ามาก่อนเเต่ต้องรอไปก่อน เขาก็ลูกค้ามั้ยอะ สันดาน! ดูโกรธเเทน ละคือเขาต้องยืนรอด้วยนะไม่ให้นั่งเพราะเป็นสำหรับลูกค้า จ้าาา,No,,
2020-03-01,19:47:00,nootiw3,สั่งเครื่องดื่มจาก #lineman รับเครื่องดื่มและเงินทอนเรียบร้อย คนขับตะโกนเรียก พี่ครับๆ เงินทอนที่ได้รับจากผมไป พี่อย่าลืมล้างมือด้วยนะครับ เพราะผมก็ไม่รู้ว่ารับจากใครมาบ้าง เป็นห่วงนะครับ สุดยอดความประทับใจในช่วงวิกฤติแบบนี้ #โคโรนาไวรัส #COVID19,Yes,Employee,Positive
2020-03-01,17:08:40,lucksalmon,"พร้อมส่งความอร่อยถึงบ้าน 
099-1655162 ^^
#อร่อยบอกต่อ #เดลิเวอรี่ #แซลมอน #ออนไลน์ #lineman #getffood pic.twitter.com/MCDOBXpVv8",No,,
2020-02-29,20:00:32,sunpetchm,เห็นค่าส่งแล้วร้องไห้ทุกครั้ง #Lineman  pic.twitter.com/b8Ykd48Msk,Yes,Price,Negative
2020-02-29,12:26:42,pj_aeye,แต่ร้านที่เราอยากกินค่าส่ง100กว่าบาทเลยนะ #LINEMAN  ;-;  pic.twitter.com/d1lTY1b4Fj,Yes,Price,Neutral
2020-02-29,11:59:20,wednesdayyellow,โดนใจในความคล้องจองมากค่ะ .. กดตุ่มสั่ง #COVID2019 #coronavirus #lineman  pic.twitter.com/M3DZak6Okq,No,,
2020-02-29,11:41:20,fonpitchy,อยากกินบะจ่าง อร่อยๆข้าวไม่แฉะ #lineman #GrabFood #อยู่แต่บ้าน #covid19,No,,
2020-02-29,02:00:58,immol2tal,ขอพิกัดร้านที่ขายยำปลาดุกฟูที่มีเดลิเวอรี่ย่านอ่อนนุชหน่อยค่าาาา 55555555 #GrabFood #foodpanda #lineman #Getfood,No,,
2020-02-28,14:14:51,tongkatonk,#ไลน์แมน #lineman มีเกณฑ์รับออเดอะยังไงอะ กุอยู่พระราม9 สั่งข้าวที่พระราม4 แต่ไลน์แมนอยู่พญาไท ร้านทำกับข้าวเสร็จแล้วแต่ไลน์แมนยังไม่มีวี่แววจะมาเลยอะ,Yes,System,Negative
2020-02-28,13:58:22,ying_yongko,"โคตรยำ ต้องได้ลอง 
จัดไป 4 ยำ 🦐🐚🐟🐖🥚🌶
#โคตรยำเปิดใหม่ สาขาสยาม
#LineMan#ขี้เกียจต่อคิว  https://www.instagram.com/p/B9GfFEIhq4clwUhn1hZ-9a_3YVuZXBbr72hU7U0/?igshid=13w1zqpewvjzl …",No,,
2020-02-28,11:50:19,jomjamssss,ไลน์แมนเอาเรื่องจังครับ5555 #อภิปรายไม่ใว้วางใจ #LINEMAN  pic.twitter.com/LV24AZe26u,No,,
2020-02-28,11:46:24,ninghec,ไลน์แมนคือเอาเรื่องน้าาาาา555555 #lineman  pic.twitter.com/TyqNZ3E8OZ,No,,
2020-02-28,11:43:39,jiivann,อยากรู้จักแอดมิน #Lineman ขึ้นมาเลยจ้ะ ทันกระแสตลอด  pic.twitter.com/EVSCU9gjTH,Yes,Company,Positive
2020-02-27,23:17:09,4040405thisway,เหี้ยแหละ คนขับ #lineman  https://twitter.com/zzzlottozzz/status/1232628792931143680 …,Yes,Employee,Negative
2020-02-27,15:52:30,mmmmmmeeiiiiii,ส่วนตัวคิดว่าควรออกแบบระบบให้เหมือนของต่างประเทศ โดยถ้าสั่งตัดบัตรเครดิต ควรตัดเข้าไปที่หน่วยงานก่อนแล้วเมื่อผู้โดยสารกดว่าถึงที่หมายแล้วทางหน่วยงานค่อยโอนเงินเข้าให้คนขับอ่ะ saveลูกค้าหน่อยค่ะ #lineman #grab,Yes,System,Neutral
2020-02-27,12:40:15,wx_martha,ถ้า Lineman ไม่ออกมาอัพเดทถึงเรื่องนี่อย่างเป็นทางการ จะไม่ใช้อีกเลยค่ะ ใช้ Grab ตลอดกาล แล้วจะไปบอกเพื่อนต่อๆกันด้วยว่าอย่าใช้ Lineman #Lineman #แท็กซี่ #Lalamove #Grabcar #Grab #Grabfoodth #GrabFood https://twitter.com/zzzlottozzz/status/1232628792931143680 …,Yes,Company,Negative
2020-02-26,20:43:33,thanachaisaeng,การตลาดมาเหนือฝุ่น #Lineman ส่งข้อความถึงผู้ใช้ไลน์....สั่งเลย พร้อมส่งหน้าถึงประตูบ้าน สำหรับคนที่ไม่อยากเสียงกัยฝุ่น PM2.5 และ ไวรัสโควิด-19  #พระเจ้า pic.twitter.com/PfVAzcriOy,No,,
2020-02-26,19:30:23,poonpunpang,อยากให้ #Kerry #Flash #LINEman ขนส่งทุกเจ้า หาวิธีอื่นในการยืนยันรับของ แทนการเซ็นลายเซ็นบนจอมือถือ ตอนนี้กลัว #โควิด19,No,,
2020-02-26,18:29:40,zzzlottozzz,เรียกแท็กซี่ผ่าน lineman คนขับก็โทรมาว่า “จะไปไหน ลืมดูจุดหมายปลายทาง” พอบอกเสร็จ คนขับก็พูดว่า “ไปไม่ทันหรอก cancelให้ที” นี่รู้สึกว่าไม่ใช่ความผิดตัวเอง เลยตอบกลับไปว่า “พี่สามารถ cancelได้เลยครับ” พอพูดเสร็จ คนขับก็ตะคอกกลับมาเลยว่า “กูพูดดีๆด้วยแล้วนะ”มีต่อ #lineman #แท็กซี่ pic.twitter.com/saOTdGdF4w,No,,
2020-02-26,15:20:13,myyellowpencil,สั่งอาหาร lineman ค่าส่งแพงแบบแพงชิบหาย แต่กูก็สั่ง #LINEMAN,Yes,Price,Negative
2020-02-24,19:40:51,maruko_little,ค่าอาหารตอนสั่ง กับค่าอาหารตอนให้กดยืนยันคนละราคากัน งงมาก แอบอัฟราคาหรอหล่อน #LINEMAN,Yes,Price,Negative
2020-02-23,18:45:32,bebambam1,"#LINEMAN ค่าส่งอาหารแรงมากแม่
อยากกินแค่ไหนก็สั่งไม่ลง คือไม่ได้ไกลมาก แต่ค่าส่งเป็นร้อยเลยอะ
เทียบกับGET คือ30-40บาท
แต่ร้านที่จะกินดันไม่ได้ดีลกะGETไว้
จิร้องไห้ ไว้ไปกินที่ร้านเองดีกว่า
ฉันรัก@GetThailand นะแต่ร้านไม่ได้ดีลไว้อะอดกิน😭😭😭",Yes,Price,Negative
2020-02-23,13:01:21,hamnarong,ดกทง สั่งข้าวกรูก็นั่งทำงานรอไปสิ งง ทำไมนานแท้วะ เลยหยิบมือถือมาดูสถานะ อีดอกร้านยกเลิก oder สาสสส กรูก็นั่งหิวไปสิทีนี้ เลิกแดกแม่งร้านนี้ #ข้าวมันไก่นายเข้ม #LINEMAN  pic.twitter.com/f6DAW3UC8d,No,,
2020-02-21,12:33:24,hongmingroup,หิวเมื่อไหร่ก็แวะมา #ฮองมิน จะมากินที่ร้าน หรือจะให้เราไปส่งก็ได้น้าาาา มีทั้ง #grabfood #get #lineman  ติดต่อสอบถามเพิ่มเติมที่  line:  @hongmin  หรือคลิก  https://goo.gl/KFJxhr  pic.twitter.com/D8Tvv1d0jD,No,,
2020-02-21,12:05:55,koi_benji,#lineman ก็คืองงปะ กดส่งของ มีคนกดรับงาน ละก็โทรมาบอกว่ากดรับผิดงาน จะ cancel ละจะมีคน pick up งานใหม่ให้เลย ครึ่งชมก็คือไม่มี การ cancel ใดๆ ละก็ไม่มารับของ โทรไป call center ให้ ยกเลิกให้ นางก็บอกเดี๋ยวยกเลิกให้เลย 10 นาทีผ่านไปก็คือยังไม่ยกเลิก สรุปก็คือต้องยกเลิกเอง,No,,
2020-02-21,05:10:52,pat_paradise,คนขับ #grabfood #lineman #get ที่ดีๆเยอะนะ มีข้าวกินตอนหิวๆ มีคนไปส่งของให้ลูกค้าโดยไม่ต้องฝ่ารถติดไปเอง ก็เพราะพวกเขานี่หล่ะ ส่วนมากเจอแต่คนดีๆ /ขับดี+ส่งของดี เรามีทิปให้,Yes,Employee,Positive
2020-02-20,11:41:34,oziiinfinite,เหมือนแฟนไลน์มาถาม 😆😆😆 #LINEMAN  pic.twitter.com/R2IEMnTDQb,No,,
2020-02-20,00:05:56,ns_tomang,สั่งไลแมนเจอไก่ดิบ! ไก่เทอริยากิ อีนี่พลิกไก่มาจิกกินหนังถึงเห็นว่าไก่ข้างล่างยังดิบ แล้วคำก่อนๆที่กลืนไปอ่ะ จะขี้แตกไหมถามใจดู #lineman  pic.twitter.com/moc9JFSmS1,No,,
2020-02-19,12:02:36,lovetouchlittle,แฟนหาไม่ได้ line man เนี้ยแล้วกัน เป็นห่วงเป็นใยอิชั้นเหลือเกิน 555 #LINEMAN  pic.twitter.com/Hvk7iRDTFl,No,,
2020-02-19,11:42:29,looktarniez,"Adไลน์แมนคือน่ารัก งุงิ มาก 
อ่านแล้วอมยิ้มเฉย 😊 #LINEMAN  pic.twitter.com/h9DmgrQ2Vl",No,,
2020-02-19,11:42:03,candella_tt,"รักฉันประดุจญาติมิตร
นั่งทำงานเครียดๆ 
นึกว่าไลน์งานเด้ง 
นั่งขำก๊ากอยู่คนเดียว 
เพื่อนข้างๆนึกว่าเราเป็นบ้า 
#LINEMAN  pic.twitter.com/c0q2u0WtvX",No,,
2020-02-19,09:35:03,boreyore,ช่วงนี้มี #lineman เป็นเพื่อน แต่ไม่ได้คุยกับ ผช เลย คนส่งที่มามีแต่ ผญ โถ ชีวิตกุ ขนาดนี้ยังอาภัพ 55555555,No,,
2020-02-18,14:37:35,oak_peerawat,"เนื้อย่างโคขุน With You #อร่อยไปแดก
#วงในพาแดก #LINEMAN
#iconsiam #Siamtakashimaya ชั้นG
เนื้อย่างไม้ละ 15 บาท พรีเมี่ยม 25 บาท pic.twitter.com/7ryG6TM9KO",No,,
2020-02-18,13:49:43,p_khaiiii,"พาคุณสุบสิบ กลับบ้านนน โดยสวัสดิภาพ
.
.
ขอบพระคุณ #Lineman พาคุณพี่มาถึงที่ทำงาน 
ขอบคุณน้องที่ร้าน ทั้ง Haru Kappo กับ Bake a wish มากๆ เลยน้าา 
944 บาท เบา ๆ 🤭🤭
#HappyMewDay2020 pic.twitter.com/dIXzhTQEme",No,,
2020-02-16,19:29:17,papalminlim,#lineman  ก็คือสั่งอาหารไป ประมาณ 18:40 จนตอนนี้ก็ยังไม่ได้อาหารอ่ะ ทั้งที่ร้านอยู่ห่างบ้านแค่โลเดียวอ่ะ เป็นท้อ เต๋า,Yes,Employee,Negative
2020-02-15,21:46:01,yothin_i,ไอ้นี่มันกดเร็วหรือแถวนั้นไม่มีใคร สั่งร้านเดิม แต่คนละช่วงเวลา คนเดิมมาส่ง ฮาๆๆ #Lineman,Yes,Employee,Neutral
2020-02-15,16:53:18,yhapraiya,ย่านลาดพร้าวไม่มีร้านแล้ว หรือระบบมีปห.หรอคะ ;_; #lineman,Yes,System,Neutral
2020-02-15,16:24:07,stng_08,"#lineman เด้งอันนี้ขึ้นมาจ้า แล้วเสี้ยนป๊อปคอร์นขึ้นมาทันที แล้วยังไง ก็สั่งสิจ๊ะ 
ค่าส่ง 10 บาท ถูกกว่าไปซื้อเองมาก ในกรณีที่ไม่ได้อยากดูหนัง  pic.twitter.com/MjZOTn1X5e",Yes,Price,Neutral
2020-02-15,13:57:08,rajan_thu,เพิ่งรู้ว่าการสั่งอาหารของgrabแพงกว่าlineman ประมาณ30-40% เลยแล้วปกติใช้แต่grabมาตลอด #grab #lineman  pic.twitter.com/rgNDqzwPL5,No,,
2020-02-15,11:58:45,akt2893,ดีกว่าผัว ก็เธอนี่แหละ #lineman  pic.twitter.com/PKrccDh81y,No,,
2020-02-14,19:25:55,nowlanding_,"ช็อค สั่งหอมด่วนสาขาสามย่านมิตรทาวน์มา แต่ปริมาณคือใส่สกู๊ปไอติม ถามจริง ...
แกงฮังเล 75บาท ไส้อั่ว160..!
ถ้าบอกว่าเรื่องค่าที่ ค่าอาหารก็แพงกว่าสาขาเดิมอยู่แล้ว แต่ปริมาณ50%จากสาขาเดิม ตกใจมากๆเลยค่า #หอมด่วน #lineman  pic.twitter.com/chZPvuTNoz",No,,
2020-02-14,18:22:51,affflunaaa,#lineman ในวันนี้ก็คือหาบ้านฉันไม่เจอ นางเลยโทรมาแล้วทำเสียงเหวี่ยงใส่ นี่เลยประชดโดยการให้ทิปไปบาทเดียว(ปกติถ้าไม่ประทับใจกุไม่ให้สักบาทนะ) นางโหใส่ฉันดังมากจ้า มึงเอาไป3ดาวพอค่ะ จะให้แค่ดาวเดียวก็กลัวจะใจร้ายเกินไป,Yes,Employee,Negative
2020-02-14,15:44:48,bowlingbalalo,"8 ร้านเด็ดคนดังที่ต้องสั่งบน LINE MAN 
 #อ่านLINETODAYดูLINETV #LINENEXPLOSION2020 #LINETVAWARDS2020  https://today.line.me/TH/article/qke63W?utm_source=ttshare … #LINETODAY #LINEMAN",No,,
2020-02-14,11:47:22,ft_nicotine,ไม่มีแฟน ยังมี #lineman  ที่เป็นห่วง กลัวคุณหิว จาาา น่ารักจาาา  pic.twitter.com/st8fH48oYT,No,,
2020-02-13,23:37:15,lekly13,เปิดลายแทง 20 ร้านส้มตำ  https://today.line.me/TH/article/yNew7k?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2020-02-13,22:59:23,gon_natt,"โซ้ยเสริมดวงความรัก ประจำราศีปี ๒๕๖๓  https://today.line.me/TH/article/gv0y62?utm_source=ttshare … #LINETODAY #LINEMAN
#อ่านLINETODAYดูLINETV #LINENEXPLOSION2020 #LINETVAWARDS2020

=================
ถึง #เบบี๋กองเสบียง ...เผื่อจะเตรียมมาให้ #ออฟกัน ค่ะ 🙈🙈🙈
(จะร่วมกิจกรรมยังไม่วายขี้ชิป ><~)",No,,
2020-02-13,20:38:10,queenofchubby,แม่นจริงอะไรจริง!! โซ้ยเสริมดวงการงาน ประจำราศีปี ๒๕๖๓  https://today.line.me/TH/article/KPllOg?utm_source=ttshare … #LINETODAY #LINEMAN,No,,
2020-02-13,17:29:22,pattap_pp,"โซ้ยเสริมดวงความรัก ประจำราศีปี ๒๕๖๓  https://today.line.me/TH/article/gv0y62?utm_source=ttshare … #LINETODAY #LINEMAN
🍝🥓🍗🥪🥗🍣🍱🍤
#อ่านLINETODAYดูLINETV
#LINENEXPLOSION2020
#LINETVAWARDS2020",No,,
2020-02-12,13:44:35,ralina_amulet,"จัดส่งแล้วค๊าาา
#lineman  pic.twitter.com/LrBdKe0ljo",No,,
2020-02-11,13:58:32,ilovepingyangja,ผู้จัดส่ง​ EMS​ หมายถึงขนส่งอะไรหรอคะ​ เลขแทรคต้องเอาไปติดตามเลขพัสดุที่ขนส่งไหนคะไปรษณีย์​หรือที่ไหนคะ​ #lineman  pic.twitter.com/69K6eBKFLA,No,,
2020-02-11,12:08:00,nextfineday,งงคำว่า Delivery ว่ะ สั่งอาหารคนส่งบางคนให้เดินหาจนเมื่อยขา ทั้งๆ ที่ก็บอกพิกัดส่งชัดเจน คนอื่นยังส่งได้แค่บางคนไม่มีใจบริการอ่ะ #lineman,Yes,Employee,Negative
2020-02-11,11:08:24,monster6127,แม่บอกไม่ให้จีบ จะจีบต้องฟรี #lineman  pic.twitter.com/Ghvx4fna93,No,,
2020-02-11,01:44:48,kanomtuiiful,เรียกแท็กซี่จากไลน์ เราบอกว่าให้เข้ามาข้างในเลย เค้าบอกรอข้างนอก เราบอกรอแปบนึงซึ่งไม่ถึง 5 นาที เพราะต้องเดินออกไปขึ้นรถข้างนอก พอมีคนเรียกคันที่เราเรียกมา เค้าก็กดยกเลิกของเรา แล้วให้เหตุผลเราไม่อยู่ตรงจุดหมาย เราผิดใช่มั้ย ? #lineman,No,,
2020-02-08,18:48:00,wanlapa02,วันนี้จะมารีวิวการสั่งอาหารผ่าน@lineman_th หลังจากที่สั่งมาประมาณ4-5รอบ อยากบอกว่าร้านที่สั่งคิวจะยาวมากๆ แต่คนน่ารัก โทรกลับมาบอกอย่างสุภาพและใจเย็นมากบอกเราว่า #LINEMAN,Yes,Employee,Positive
2020-02-07,18:19:54,s_ss_m_mm,ระวังสั่งอาหารในไลน์แมนค่าส่งแพงชิบ ยกเลิกก็ไม่ได้ 2.4 กิโล ค่าส่ง 82 บาท ฟักยูว #lineman #ระวังlineman pic.twitter.com/seXTPNc5lj,Yes,Price,Negative
2020-02-06,21:12:48,peacepark,งง สั่งไลน์แมนร้านนี้ไว้ แต่ก่อนเลือกร้านนี้ได้ไปกดเลือกเมนูอีกร้าน แต่ไม่final ร้านนั้นก็มาส่งเฉยเลยจ้า สรุปมาสองร้าน งอง ไม่รู้ระบบพังหรือไง แต่รับไว้สงสารพนง ใครจะไปกินไหวววววววววววว #lineman  pic.twitter.com/yrD63sEV8E,Yes,System,Negative
2020-02-05,20:17:20,tararoid_,คือนี่มีคำถามกับสังคมอยู่อย่างนึงนะ ว่าพวกคนที่ขับGrabหรือLine Man​หรือบริการอื่นๆในวงจรพวกนี้เนี่ย เขารีบไปไหนกันอ่ะ คือไม่อยากจะว่านะ บางคนรีบเหมือนรีบไปตายอ่ะ อันนี้ไม่รู้นะบริการลูกค้ารับ-ส่งออเดอร์อาจจะดีืแต่ขับรถโคตรห่วย #Grab #LineMan #Lalamove #foodpanda,Yes,Employee,Negative
2020-02-05,07:37:45,featuring_tae,มื้อเย็นกลับไปกินข้าวบ้าน ส่วนใหญ่สั่ง #grabfood ไม่ก็ #lineman อันนี้ผูกบัตรเครดิตไว้ สบายๆ #cashless,Yes,Company,Neutral
2020-02-05,00:06:29,kpoolsawat,"🎥 LIVE เฮือนเฮา X คุยแซ่บshow 🔥5/2/2020 🔥
ฝากติดตามพรุ่งนี้ถ่ายทอดสด ช่องone31 
เวลา 14.00 น. ค่ะ 💕🙏
.
.
.
#เฮือนเฮา #ข้าวแมว #คุยแซ่บshow #ช่องone31 #wongnai #lineman #getfood #foodpandathailand #grabfood #homedelivery pic.twitter.com/4awi2mWUNI",No,,
2020-02-04,03:18:17,jaroenlux,#หิวๆตอนตีสาม #Lineman #ตำไหลบัวกุ้งสด🦐 #ยำหอยนางรม🐚 @ Aspire สาทร-ราชพฤกษ์  https://www.instagram.com/p/B8HiwCVH8WqKr8-o5ONSo-8a-SV_KX_pgw2f8E0/?igshid=l4gcpzlmmhzi …,No,,
2020-02-03,10:59:16,opiniondrivr,อยากรู้ว่ามีการให้เรตติ้งลูกค้าภายใน #grab หรือ #lineman เหมือน #airbnb มั้ย แฟร์ๆก็น่าจะมีนะ ทั้งคนสั่งและคนรับน่าจะทีสิทธิ์เลือกได้เหมือนกัน จะได้กำจัดลูกค้าเลวๆออกไปได้บ้าง,No,,
2020-02-03,03:36:34,secret_bamboo,ปัญหาลูกค้า #GrabFood #foodpanda #lineman สั่งอาหารแล้วหนี แก้ง่ายๆเลย ชำระค่าอาหาร+ค่าส่งก่อน ผ่านบัตรเครดิตหรือบัตรเดบิต หรืwallet ต่างๆ ถ้าไม่มีปัญญาจ่าย ก็ไม่ต้องแดก,Yes,System,Neutral
2020-02-02,12:36:02,tobyvprada,#GrabFood  และ #lineman  ทำให้ฉันได้กินทุกอย่างที่อยากกินได้โดยไม่ต้องไปเจอกับ #โคโรนาไวรัส ❤️,Yes,Company,Positive
2020-02-01,14:53:18,bettter_best,"ยำลูกชิ้นปลา​สุดแซ่บ
ที่งานเกษตรแฟร์​ ล็อค​ A80
#เกษตรแฟร์ #เกษตรบางเขน

หรือผ่าน​ line​ man​ ที่
YUM​ ZEED​ ZAD​:DDD
#lineman #yumzeedzad:ddd

#อร่อยไปแดก #อร่อยนะรู้ยัง pic.twitter.com/uhZ4ogUfWD",No,,
2020-02-01,14:22:36,guzaizai,อยากรู้ว่าสั่ง #Grab #Lineman #Foodpanda ให้ทิปกันมั้ยคะ,No,,
2020-02-01,11:15:09,nosignisasign,"เทียบราคาค่าส่ง3แอพ
ไลน์แมนค่าส่งแพงไปมากๆๆๆๆ แพงแบบเรานั่งมอไซไปกลับไปซื้อเองยังถูกกว่าเลยอ่ะ pic.twitter.com/CValRggXvM",Yes,Price,Negative
2020-01-29,14:07:25,aruneenut,"🏅The Best of หมูกรอบที่ดีที่สุดย่านรามคำแหง

กะเพา​หมูกรอบบบบบบบบ 🐷
👍🏻 ➡️⭐⭐⭐⭐⭐
💵 ➡️ 70 -100 ฿
🏠 ➡️ @ป้าแมวตามสั่งในตำนาน
📱 ➡️ 0846811760
🛵 ➡️ #Lineman #GETFood
#ป้าแมวตามสั่งในตำนาน
#จัดจ้านในย่านนี้
#กะเพาหมูกรอบ @…  https://www.instagram.com/p/B75QRGaBotV/?igshid=1430c1x82sbgj …",No,,
2020-01-29,13:01:43,peachyjae1402,"#Lineman เพิ่มบริการใหม่แล้วสามารถ
สั่งซื้อสินค้าจากมาร์ทต่างๆได้ ..ถ้าเป็นแต่ก่อนสมัยอยู่หอ คือสบายเลยจะไม่ออกไปไหน นอนดูแต่ซีรี่ย์อยู่ห้อง😂 อยากกินขนม
อยากกินอะไรก็กดเอาเลย  pic.twitter.com/4rMGwCosHU",Yes,Company,Positive
2020-01-28,20:46:52,prisonerminkki,แงงง หลอกกู ไหนว่า 0 บาท #lineman #ของฟรีไม่มีในโลก pic.twitter.com/LwGaiZSNCC,Yes,Price,Negative
2020-01-27,21:19:20,kindaieak,แซ่บสะใจมากอะะะะ 🥵 พึ่งเคยสั่งร้านนี้มาลอง ดีมากกกก ยำแซลมอนกุ้งสด ดีจริงๆ ไม่คาวเลย ชอบมากก นัวสุดๆ ปลาร้าดี ไม่เหม็นเลย รวมๆ คือดีมาก ค่าส่ง 10 บาทด้วย คุ้มจริงๆ แนะนำให้ลองๆ 😍😍 #อร่อยจนต้องรีวิว #อร่อยบอกต่อ #lineman 💕  pic.twitter.com/io9Un8vr8L,No,,
2020-01-26,21:04:21,scihrai,เคยสั่ง #LINEMAN แล้วรอนานสุดกี่นาทีคะ,Yes,Employee,Neutral
2020-01-26,15:03:10,iiomopj,สั่ง line Man ซื้อกระดาษทิชชู่ กับน้ำแข็งแบบแก้ว ได้กระดาษ A4 กับ น้ำแข็งแบบถุงมา แบบเห้ออ่ะ น้ำแข็งพอเข้าใจ แต่กระดาษA4 คืองงไปเลยแม่ #LineMan,No,,
2020-01-26,14:26:36,parkyummyyummy,เมื่อไหร่จะสั่งของกินงานวงในผ่าน lineman ได้ รอเหงือกแห้งละ #LINEMAN #WongnaiFoodFest2020,Yes,Company,Neutral
2020-01-26,13:49:37,sp_sssay,"อยากกินยำที่เปิดบูทที่งานเลยกดสั่งไลน์แมน สั่งยำกะชานมไปตั้งแต่11.48ขึ้นสถานะว่าร้านเตรียมอยู่ ก้รอ1ชมผ่านไปเอ้าก้ยังเตรียมไม่เสร้จ รออีกสักนิดเกือบๆ1ชม เกือบ2ชมสุดท้าย ขึ้นแบบนี้!!!!!! หงุดหงิดด หิวววววโว้ยยยยย
#WongnaiFoodFest2020
#LINEMAN",Yes,Employee,Negative
